departamento,provincia,candidato,partido,votos
APURIMAC,CHINCHEROS,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,27
APURIMAC,CHINCHEROS,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,19
APURIMAC,CHINCHEROS,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,18
APURIMAC,CHINCHEROS,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,18
APURIMAC,CHINCHEROS,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,16
APURIMAC,CHINCHEROS,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,14
APURIMAC,CHINCHEROS,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,11
APURIMAC,CHINCHEROS,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,8
APURIMAC,CHINCHEROS,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,3
APURIMAC,COTABAMBAS,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,9997
APURIMAC,COTABAMBAS,,VOTOS EN BLANCO,6202
APURIMAC,COTABAMBAS,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,3471
APURIMAC,COTABAMBAS,,VOTOS NULOS,2011
APURIMAC,COTABAMBAS,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,1130
APURIMAC,COTABAMBAS,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,921
APURIMAC,COTABAMBAS,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,529
APURIMAC,COTABAMBAS,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,477
APURIMAC,COTABAMBAS,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,419
APURIMAC,COTABAMBAS,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,351
APURIMAC,COTABAMBAS,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,312
APURIMAC,COTABAMBAS,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,293
APURIMAC,COTABAMBAS,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,276
APURIMAC,COTABAMBAS,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,238
APURIMAC,COTABAMBAS,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,233
APURIMAC,COTABAMBAS,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,204
APURIMAC,COTABAMBAS,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,191
APURIMAC,COTABAMBAS,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,169
APURIMAC,COTABAMBAS,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,145
APURIMAC,COTABAMBAS,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",141
APURIMAC,COTABAMBAS,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,124
APURIMAC,COTABAMBAS,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,123
APURIMAC,COTABAMBAS,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,121
APURIMAC,COTABAMBAS,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,80
APURIMAC,COTABAMBAS,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,52
APURIMAC,COTABAMBAS,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,40
APURIMAC,COTABAMBAS,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,36
APURIMAC,COTABAMBAS,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,31
APURIMAC,COTABAMBAS,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,26
APURIMAC,COTABAMBAS,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,26
APURIMAC,COTABAMBAS,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,23
APURIMAC,COTABAMBAS,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,22
APURIMAC,COTABAMBAS,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,19
APURIMAC,COTABAMBAS,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,15
APURIMAC,COTABAMBAS,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,13
APURIMAC,COTABAMBAS,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,9
APURIMAC,COTABAMBAS,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,5
APURIMAC,COTABAMBAS,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,4
APURIMAC,GRAU,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,5311
APURIMAC,GRAU,,VOTOS EN BLANCO,2231
APURIMAC,GRAU,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,821
APURIMAC,GRAU,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,792
APURIMAC,GRAU,,VOTOS NULOS,696
APURIMAC,GRAU,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,411
APURIMAC,GRAU,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,233
APURIMAC,GRAU,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,209
APURIMAC,GRAU,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,123
APURIMAC,GRAU,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,101
APURIMAC,GRAU,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,100
APURIMAC,GRAU,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,98
APURIMAC,GRAU,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,89
APURIMAC,GRAU,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,84
APURIMAC,GRAU,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,76
APURIMAC,GRAU,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,75
APURIMAC,GRAU,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,74
APURIMAC,GRAU,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,73
APURIMAC,GRAU,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,70
APURIMAC,GRAU,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,61
APURIMAC,GRAU,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",58
APURIMAC,GRAU,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,47
APURIMAC,GRAU,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,37
APURIMAC,GRAU,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,37
APURIMAC,GRAU,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,25
APURIMAC,GRAU,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,23
APURIMAC,GRAU,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,21
APURIMAC,GRAU,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,17
APURIMAC,GRAU,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,16
APURIMAC,GRAU,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,14
APURIMAC,GRAU,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,11
APURIMAC,GRAU,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,7
APURIMAC,GRAU,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,7
APURIMAC,GRAU,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,6
APURIMAC,GRAU,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,6
APURIMAC,GRAU,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,6
APURIMAC,GRAU,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,3
APURIMAC,GRAU,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,3
AREQUIPA,AREQUIPA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,143942
AREQUIPA,AREQUIPA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,81906
AREQUIPA,AREQUIPA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,68757
AREQUIPA,AREQUIPA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,67969
AREQUIPA,AREQUIPA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,59323
AREQUIPA,AREQUIPA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,52948
AREQUIPA,AREQUIPA,,VOTOS EN BLANCO,49369
AREQUIPA,AREQUIPA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,47029
AREQUIPA,AREQUIPA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",35226
AREQUIPA,AREQUIPA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,33784
AREQUIPA,AREQUIPA,,VOTOS NULOS,28621
AREQUIPA,AREQUIPA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,23065
AREQUIPA,AREQUIPA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,16017
AREQUIPA,AREQUIPA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,6383
AREQUIPA,AREQUIPA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,5767
AREQUIPA,AREQUIPA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,5719
AREQUIPA,AREQUIPA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,5692
AREQUIPA,AREQUIPA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,5468
AREQUIPA,AREQUIPA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,4356
AREQUIPA,AREQUIPA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,3754
AREQUIPA,AREQUIPA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,3677
AREQUIPA,AREQUIPA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2938
AREQUIPA,AREQUIPA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,2761
AREQUIPA,AREQUIPA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,2689
AREQUIPA,AREQUIPA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2683
AREQUIPA,AREQUIPA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,2262
AREQUIPA,AREQUIPA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,1987
AREQUIPA,AREQUIPA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,1345
AREQUIPA,AREQUIPA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,1318
AREQUIPA,AREQUIPA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,1294
AREQUIPA,AREQUIPA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,1261
AREQUIPA,AREQUIPA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,1218
AREQUIPA,AREQUIPA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,861
AREQUIPA,AREQUIPA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,798
AREQUIPA,AREQUIPA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,602
AREQUIPA,AREQUIPA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,511
AREQUIPA,AREQUIPA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,507
AREQUIPA,AREQUIPA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,441
AREQUIPA,CAMANÁ,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,5278
AREQUIPA,CAMANÁ,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,4559
AREQUIPA,CAMANÁ,,VOTOS EN BLANCO,4347
AREQUIPA,CAMANÁ,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,3789
AREQUIPA,CAMANÁ,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,3707
AREQUIPA,CAMANÁ,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,3128
AREQUIPA,CAMANÁ,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,2978
AREQUIPA,CAMANÁ,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,2066
AREQUIPA,CAMANÁ,,VOTOS NULOS,1845
AREQUIPA,CAMANÁ,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,1099
AREQUIPA,CAMANÁ,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,910
AREQUIPA,CAMANÁ,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",756
AREQUIPA,CAMANÁ,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,605
AREQUIPA,CAMANÁ,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,430
AREQUIPA,CAMANÁ,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,421
AREQUIPA,CAMANÁ,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,411
AREQUIPA,CAMANÁ,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,316
AREQUIPA,CAMANÁ,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,280
AREQUIPA,CAMANÁ,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,279
AREQUIPA,CAMANÁ,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,195
AREQUIPA,CAMANÁ,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,166
AREQUIPA,CAMANÁ,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,152
AREQUIPA,CAMANÁ,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,139
AREQUIPA,CAMANÁ,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,137
AREQUIPA,CAMANÁ,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,127
AREQUIPA,CAMANÁ,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,116
AREQUIPA,CAMANÁ,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,100
AREQUIPA,CAMANÁ,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,79
AREQUIPA,CAMANÁ,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,66
AREQUIPA,CAMANÁ,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,52
AREQUIPA,CAMANÁ,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,49
AREQUIPA,CAMANÁ,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,49
AREQUIPA,CAMANÁ,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,43
AREQUIPA,CAMANÁ,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,39
AREQUIPA,CAMANÁ,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,29
AREQUIPA,CAMANÁ,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,27
AREQUIPA,CAMANÁ,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,24
AREQUIPA,CAMANÁ,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,24
AREQUIPA,CARAVELÍ,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,4281
AREQUIPA,CARAVELÍ,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,4238
AREQUIPA,CARAVELÍ,,VOTOS EN BLANCO,3159
AREQUIPA,CARAVELÍ,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,2490
AREQUIPA,CARAVELÍ,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,1270
AREQUIPA,CARAVELÍ,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,1192
AREQUIPA,CARAVELÍ,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,1137
AREQUIPA,CARAVELÍ,,VOTOS NULOS,965
AREQUIPA,CARAVELÍ,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,941
AREQUIPA,CARAVELÍ,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,453
AREQUIPA,CARAVELÍ,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,377
AREQUIPA,CARAVELÍ,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,348
AREQUIPA,CARAVELÍ,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",289
AREQUIPA,CARAVELÍ,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,267
AREQUIPA,CARAVELÍ,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,266
AREQUIPA,CARAVELÍ,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,179
AREQUIPA,CARAVELÍ,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,133
AREQUIPA,CARAVELÍ,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,130
AREQUIPA,CARAVELÍ,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,115
AREQUIPA,CARAVELÍ,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,92
AREQUIPA,CARAVELÍ,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,79
AREQUIPA,CARAVELÍ,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,79
AREQUIPA,CARAVELÍ,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,75
AREQUIPA,CARAVELÍ,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,62
AREQUIPA,CARAVELÍ,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,58
AREQUIPA,CARAVELÍ,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,58
AREQUIPA,CARAVELÍ,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,44
AREQUIPA,CARAVELÍ,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,43
AREQUIPA,CARAVELÍ,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,38
AREQUIPA,CARAVELÍ,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,34
AREQUIPA,CARAVELÍ,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,31
AREQUIPA,CARAVELÍ,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,21
AREQUIPA,CARAVELÍ,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,17
AREQUIPA,CARAVELÍ,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,16
AREQUIPA,CARAVELÍ,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,16
AREQUIPA,CARAVELÍ,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,12
AREQUIPA,CARAVELÍ,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,12
AREQUIPA,CARAVELÍ,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,7
AREQUIPA,CASTILLA,,VOTOS EN BLANCO,2666
AREQUIPA,CASTILLA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,2607
AREQUIPA,CASTILLA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,1986
AREQUIPA,CASTILLA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,1685
AREQUIPA,CASTILLA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1452
AREQUIPA,CASTILLA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,1383
AREQUIPA,CASTILLA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,1135
AREQUIPA,CASTILLA,,VOTOS NULOS,972
AREQUIPA,CASTILLA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,923
AREQUIPA,CASTILLA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,526
AREQUIPA,CASTILLA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,422
AREQUIPA,CASTILLA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",402
AREQUIPA,CASTILLA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,379
AREQUIPA,CASTILLA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,344
AREQUIPA,CASTILLA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,215
AREQUIPA,CASTILLA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,187
AREQUIPA,CASTILLA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,178
AREQUIPA,CASTILLA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,152
AREQUIPA,CASTILLA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,149
AREQUIPA,CASTILLA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,145
AREQUIPA,CASTILLA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,127
AREQUIPA,CASTILLA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,113
AREQUIPA,CASTILLA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,108
AREQUIPA,CASTILLA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,72
AREQUIPA,CASTILLA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,71
AREQUIPA,CASTILLA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,53
AREQUIPA,CASTILLA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,47
AREQUIPA,CASTILLA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,47
AREQUIPA,CASTILLA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,45
AREQUIPA,CASTILLA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,43
AREQUIPA,CASTILLA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,34
AREQUIPA,CASTILLA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,33
AREQUIPA,CASTILLA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,29
AREQUIPA,CASTILLA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,22
AREQUIPA,CASTILLA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,20
