departamento,provincia,candidato,partido,votos,avance_pct,votos_estimados,votos_restantes,total_region,pct_region_actual,pct_region_proyectado
LORETO,DATEM DEL MARAÑÓN,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,227,53.266,426.1630308264183,199.16303082641832,456648.70781074255,0.04970998409001956,0.0933240417715232
LORETO,DATEM DEL MARAÑÓN,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,218,53.266,409.26669920774975,191.26669920774975,456648.70781074255,0.047739103663543,0.08962396963080202
LORETO,DATEM DEL MARAÑÓN,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,188,53.266,352.9455938121879,164.9455938121879,456648.70781074255,0.041169502241954516,0.07729039582839808
LORETO,DATEM DEL MARAÑÓN,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,183,53.266,343.5587429129276,160.55874291292758,456648.70781074255,0.04007456867168977,0.0752348001946641
LORETO,DATEM DEL MARAÑÓN,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,178,53.266,334.1718920136672,156.17189201366722,456648.70781074255,0.03897963510142503,0.07317920456093008
LORETO,DATEM DEL MARAÑÓN,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,145,53.266,272.21867607854915,127.21867607854915,456648.70781074255,0.03175307353767769,0.05961227337828574
LORETO,DATEM DEL MARAÑÓN,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,91,53.266,170.84068636653774,79.84068636653774,456648.70781074255,0.019927790978818413,0.037411840533958636
LORETO,DATEM DEL MARAÑÓN,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,80,53.266,150.18961438816504,70.18961438816504,456648.70781074255,0.017518937124235967,0.032889530139743856
LORETO,DATEM DEL MARAÑÓN,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,78,53.266,146.43487402846094,68.43487402846094,456648.70781074255,0.017080963696130068,0.032067291886250265
LORETO,DATEM DEL MARAÑÓN,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,76,53.266,142.6801336687568,66.68013366875681,456648.70781074255,0.01664299026802417,0.03124505363275667
LORETO,DATEM DEL MARAÑÓN,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,68,53.266,127.66117222994029,59.66117222994029,456648.70781074255,0.01489109655560057,0.027956100618782283
LORETO,DATEM DEL MARAÑÓN,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,47,53.266,88.23639845304697,41.236398453046974,456648.70781074255,0.010292375560488629,0.01932259895709952
LORETO,DATEM DEL MARAÑÓN,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,45,53.266,84.48165809334284,39.481658093342844,456648.70781074255,0.00985440213238273,0.01850036070360592
LORETO,DATEM DEL MARAÑÓN,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,43,53.266,80.72691773363871,37.726917733638714,456648.70781074255,0.00941642870427683,0.017678122450112323
LORETO,DATEM DEL MARAÑÓN,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,41,53.266,76.97217737393458,35.972177373934585,456648.70781074255,0.008978455276170933,0.016855884196618726
LORETO,DATEM DEL MARAÑÓN,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,40,53.266,75.09480719408252,35.09480719408252,456648.70781074255,0.008759468562117984,0.016444765069871928
LORETO,DATEM DEL MARAÑÓN,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,39,53.266,73.21743701423047,34.21743701423047,456648.70781074255,0.008540481848065034,0.016033645943125133
LORETO,DATEM DEL MARAÑÓN,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,33,53.266,61.95321593511808,28.95321593511808,456648.70781074255,0.007226561563747336,0.013566931182644343
LORETO,DATEM DEL MARAÑÓN,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",28,53.266,52.56636503585777,24.56636503585777,456648.70781074255,0.0061316279934825885,0.011511335548910352
LORETO,DATEM DEL MARAÑÓN,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,26,53.266,48.81162467615364,22.81162467615364,456648.70781074255,0.005693654565376689,0.010689097295416755
LORETO,DATEM DEL MARAÑÓN,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,22,53.266,41.30214395674539,19.30214395674539,456648.70781074255,0.00481770770916489,0.009044620788429561
LORETO,DATEM DEL MARAÑÓN,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,20,53.266,37.54740359704126,17.54740359704126,456648.70781074255,0.004379734281058992,0.008222382534935964
LORETO,DATEM DEL MARAÑÓN,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,15,53.266,28.160552697780947,13.160552697780947,456648.70781074255,0.003284800710794244,0.006166786901201974
LORETO,DATEM DEL MARAÑÓN,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,14,53.266,26.283182517928886,12.283182517928886,456648.70781074255,0.0030658139967412942,0.005755667774455176
LORETO,DATEM DEL MARAÑÓN,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,13,53.266,24.40581233807682,11.40581233807682,456648.70781074255,0.0028468272826883446,0.0053445486477083776
LORETO,DATEM DEL MARAÑÓN,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,12,53.266,22.528442158224756,10.528442158224756,456648.70781074255,0.0026278405686353946,0.004933429520961579
LORETO,DATEM DEL MARAÑÓN,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,9,53.266,16.89633161866857,7.896331618668569,456648.70781074255,0.0019708804264765463,0.0037000721407211847
LORETO,DATEM DEL MARAÑÓN,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,9,53.266,16.89633161866857,7.896331618668569,456648.70781074255,0.0019708804264765463,0.0037000721407211847
LORETO,DATEM DEL MARAÑÓN,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,8,53.266,15.018961438816506,7.018961438816506,456648.70781074255,0.0017518937124235967,0.003288953013974386
LORETO,DATEM DEL MARAÑÓN,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,5,53.266,9.386850899260315,4.386850899260315,456648.70781074255,0.001094933570264748,0.002055595633733991
LORETO,LORETO,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,5645,82.323,6857.13591584369,1212.1359158436899,456648.70781074255,1.2361800008289003,1.5016216620250726
LORETO,LORETO,,VOTOS EN BLANCO,5072,82.323,6161.097141746535,1089.0971417465353,456648.70781074255,1.1107006136765603,1.3491984180320933
LORETO,LORETO,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,1937,82.323,2352.926885560536,415.926885560536,456648.70781074255,0.4241772651205633,0.5152597270757423
LORETO,LORETO,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,1927,82.323,2340.7796120160833,413.7796120160833,456648.70781074255,0.4219873979800338,0.5125996355575403
LORETO,LORETO,,VOTOS NULOS,1391,82.323,1689.6857500334052,298.68575003340516,456648.70781074255,0.30461051924765287,0.37001873018190895
LORETO,LORETO,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1390,82.323,1688.4710226789598,298.4710226789598,456648.70781074255,0.3043915325335999,0.3697527210300887
LORETO,LORETO,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,1205,82.323,1463.7464621065803,258.74646210658034,456648.70781074255,0.26387899043380425,0.32054102794335027
LORETO,LORETO,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,1045,82.323,1269.3900853953332,224.39008539533324,456648.70781074255,0.22884111618533232,0.27797956365211707
LORETO,LORETO,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,931,82.323,1130.9111669885694,199.91116698856945,456648.70781074255,0.20387663078329604,0.24765452034461338
LORETO,LORETO,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,759,82.323,921.9780620239789,162.97806202397885,456648.70781074255,0.16621091596618873,0.20190094623153765
LORETO,LORETO,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,599,82.323,727.6216853127316,128.62168531273164,456648.70781074255,0.1311730417177168,0.15933948194030442
LORETO,LORETO,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,464,82.323,563.6334924626168,99.6334924626168,456648.70781074255,0.10160983532056861,0.12342824644457637
LORETO,LORETO,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,225,82.323,273.31365475019135,48.31365475019135,456648.70781074255,0.049272010661913654,0.059852059159546736
LORETO,LORETO,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,190,82.323,230.79819734460602,40.798197344606024,456648.70781074255,0.04160747567006042,0.050541738845839464
LORETO,LORETO,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",176,82.323,213.7920143823719,37.79201438237189,456648.70781074255,0.03854166167331912,0.046817610720356555
LORETO,LORETO,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,145,82.323,176.13546639456777,31.13546639456777,456648.70781074255,0.03175307353767769,0.03857132701393012
LORETO,LORETO,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,141,82.323,171.27655697678657,30.276556976786566,456648.70781074255,0.030877126681465892,0.03750729040664928
LORETO,LORETO,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,138,82.323,167.6323749134507,29.63237491345069,456648.70781074255,0.030220166539307043,0.03670926295118866
LORETO,LORETO,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,111,82.323,134.83473634342772,23.83473634342772,456648.70781074255,0.0243075252598774,0.029527015852043054
LORETO,LORETO,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,88,82.323,106.89600719118594,18.896007191185944,456648.70781074255,0.01927083083665956,0.023408805360178277
LORETO,LORETO,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,85,82.323,103.25182512785007,18.25182512785007,456648.70781074255,0.018613870694500715,0.022610777904717657
LORETO,LORETO,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,80,82.323,97.17818835562359,17.17818835562359,456648.70781074255,0.017518937124235967,0.02128073214561662
LORETO,LORETO,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,53,82.323,64.38054978560064,11.380549785600635,456648.70781074255,0.011606295844806328,0.01409848504647101
LORETO,LORETO,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,53,82.323,64.38054978560064,11.380549785600635,456648.70781074255,0.011606295844806328,0.01409848504647101
LORETO,LORETO,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,52,82.323,63.165822431155334,11.165822431155334,456648.70781074255,0.011387309130753379,0.013832475894650802
LORETO,LORETO,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,49,82.323,59.52164036781945,10.521640367819451,456648.70781074255,0.01073034898859453,0.01303444843919018
LORETO,LORETO,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,49,82.323,59.52164036781945,10.521640367819451,456648.70781074255,0.01073034898859453,0.01303444843919018
LORETO,LORETO,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,46,82.323,55.87745830448357,9.877458304483568,456648.70781074255,0.01007338884643568,0.012236420983729557
LORETO,LORETO,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,36,82.323,43.73018476003062,7.7301847600306175,456648.70781074255,0.007883521705906185,0.00957632946552748
LORETO,LORETO,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,34,82.323,41.30073005114003,7.300730051140029,456648.70781074255,0.007445548277800285,0.009044311161887062
LORETO,LORETO,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,30,82.323,36.441820633358844,6.441820633358844,456648.70781074255,0.006569601421588488,0.007980274554606231
LORETO,LORETO,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,30,82.323,36.441820633358844,6.441820633358844,456648.70781074255,0.006569601421588488,0.007980274554606231
LORETO,LORETO,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,21,82.323,25.50927444335119,4.509274443351192,456648.70781074255,0.0045987209951119405,0.005586192188224362
LORETO,LORETO,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,21,82.323,25.50927444335119,4.509274443351192,456648.70781074255,0.0045987209951119405,0.005586192188224362
LORETO,LORETO,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,16,82.323,19.435637671124717,3.4356376711247165,456648.70781074255,0.0035037874248471934,0.0042561464291233225
LORETO,LORETO,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,13,82.323,15.791455607788834,2.7914556077888335,456648.70781074255,0.0028468272826883446,0.0034581189736627004
LORETO,LORETO,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,12,82.323,14.57672825334354,2.576728253343539,456648.70781074255,0.0026278405686353946,0.0031921098218424923
LORETO,LORETO,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,11,82.323,13.362000898898243,2.362000898898243,456648.70781074255,0.002408853854582445,0.0029261006700222847
LORETO,MARISCAL RAMÓN CASTILLA,,VOTOS EN BLANCO,9434,81.633,11556.600884446241,2122.6008844462413,456648.70781074255,2.0659206603755265,2.530742053306293
LORETO,MARISCAL RAMÓN CASTILLA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,6857,81.633,8399.78930089547,1542.7893008954707,456648.70781074255,1.5015918982610752,1.8394422577402216
LORETO,MARISCAL RAMÓN CASTILLA,,VOTOS NULOS,1568,81.633,1920.7918366346944,352.7918366346944,456648.70781074255,0.34337116763502495,0.4206278926843616
LORETO,MARISCAL RAMÓN CASTILLA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,858,81.633,1051.0455330564846,193.0455330564846,456648.70781074255,0.18789060065743074,0.23016500760407033
LORETO,MARISCAL RAMÓN CASTILLA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,780,81.633,955.4959391422586,175.49593914225864,456648.70781074255,0.17080963696130066,0.20924091600370032
LORETO,MARISCAL RAMÓN CASTILLA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,581,81.633,711.7219751816054,130.72197518160544,456648.70781074255,0.1272312808647637,0.1558576566642947
LORETO,MARISCAL RAMÓN CASTILLA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,500,81.633,612.4973968860633,112.49739688606326,456648.70781074255,0.1094933570264748,0.1341287923100643
LORETO,MARISCAL RAMÓN CASTILLA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,469,81.633,574.5225582791273,105.52255827912734,456648.70781074255,0.10270476889083335,0.12581280718684032
LORETO,MARISCAL RAMÓN CASTILLA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,371,81.633,454.4730684894589,83.47306848945891,456648.70781074255,0.08124407091364429,0.09952356389406769
LORETO,MARISCAL RAMÓN CASTILLA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,242,81.633,296.4487400928546,54.44874009285462,456648.70781074255,0.0529947848008138,0.06491833547807112
LORETO,MARISCAL RAMÓN CASTILLA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,165,81.633,202.12414097240088,37.12414097240088,456648.70781074255,0.03613280781873668,0.04426250146232122
LORETO,MARISCAL RAMÓN CASTILLA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,159,81.633,194.7741722097681,35.774172209768096,456648.70781074255,0.03481888753441898,0.04265295595460045
LORETO,MARISCAL RAMÓN CASTILLA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",125,81.633,153.1243492215158,28.124349221515814,456648.70781074255,0.0273733392566187,0.033532198077516076
LORETO,MARISCAL RAMÓN CASTILLA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,97,81.633,118.82449499589627,21.824494995896274,456648.70781074255,0.02124171126313611,0.026020985708152474
LORETO,MARISCAL RAMÓN CASTILLA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,79,81.633,96.77458870799799,17.774588707997992,456648.70781074255,0.017299950410183017,0.021192349184990158
LORETO,MARISCAL RAMÓN CASTILLA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,76,81.633,93.09960432668161,17.099604326681614,456648.70781074255,0.01664299026802417,0.020387576431129775
LORETO,MARISCAL RAMÓN CASTILLA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,71,81.633,86.97463035782098,15.974630357820985,456648.70781074255,0.01554805669775942,0.01904628850802913
LORETO,MARISCAL RAMÓN CASTILLA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,62,81.633,75.94967721387184,13.949677213871837,456648.70781074255,0.013577176271282874,0.016631970246447973
LORETO,MARISCAL RAMÓN CASTILLA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,59,81.633,72.27469283255546,13.27469283255546,456648.70781074255,0.012920216129124024,0.015827197492587586
LORETO,MARISCAL RAMÓN CASTILLA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,40,81.633,48.99979175088506,8.99979175088506,456648.70781074255,0.008759468562117984,0.010730303384805144
LORETO,MARISCAL RAMÓN CASTILLA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,39,81.633,47.77479695711293,8.774796957112933,456648.70781074255,0.008540481848065034,0.010462045800185015
LORETO,MARISCAL RAMÓN CASTILLA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,35,81.633,42.87481778202443,7.874817782024429,456648.70781074255,0.007664534991853235,0.009389015461704502
LORETO,MARISCAL RAMÓN CASTILLA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,33,81.633,40.42482819448017,7.42482819448017,456648.70781074255,0.007226561563747336,0.008852500292464243
LORETO,MARISCAL RAMÓN CASTILLA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,32,81.633,39.199833400708044,7.1998334007080445,456648.70781074255,0.007007574849694387,0.008584242707844114
LORETO,MARISCAL RAMÓN CASTILLA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,28,81.633,34.29985422561954,6.299854225619541,456648.70781074255,0.0061316279934825885,0.0075112123693636
LORETO,MARISCAL RAMÓN CASTILLA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,26,81.633,31.84986463807529,5.849864638075289,456648.70781074255,0.005693654565376689,0.006974697200123344
LORETO,MARISCAL RAMÓN CASTILLA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,25,81.633,30.624869844303163,5.624869844303163,456648.70781074255,0.00547466785132374,0.006706439615503215
LORETO,MARISCAL RAMÓN CASTILLA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,20,81.633,24.49989587544253,4.49989587544253,456648.70781074255,0.004379734281058992,0.005365151692402572
LORETO,MARISCAL RAMÓN CASTILLA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,19,81.633,23.274901081670404,4.274901081670404,456648.70781074255,0.004160747567006042,0.005096894107782444
LORETO,MARISCAL RAMÓN CASTILLA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,19,81.633,23.274901081670404,4.274901081670404,456648.70781074255,0.004160747567006042,0.005096894107782444
LORETO,MARISCAL RAMÓN CASTILLA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,18,81.633,22.049906287898278,4.049906287898278,456648.70781074255,0.003941760852953093,0.0048286365231623146
LORETO,MARISCAL RAMÓN CASTILLA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,17,81.633,20.82491149412615,3.8249114941261517,456648.70781074255,0.0037227741389001426,0.004560378938542187
LORETO,MARISCAL RAMÓN CASTILLA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,15,81.633,18.374921906581896,3.3749219065818963,456648.70781074255,0.003284800710794244,0.004023863769301929
LORETO,MARISCAL RAMÓN CASTILLA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,14,81.633,17.14992711280977,3.1499271128097703,456648.70781074255,0.0030658139967412942,0.0037556061846818
LORETO,MARISCAL RAMÓN CASTILLA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,13,81.633,15.924932319037644,2.9249323190376444,456648.70781074255,0.0028468272826883446,0.003487348600061672
LORETO,MARISCAL RAMÓN CASTILLA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,7,81.633,8.574963556404885,1.5749635564048852,456648.70781074255,0.0015329069983706471,0.0018778030923409
LORETO,MARISCAL RAMÓN CASTILLA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,7,81.633,8.574963556404885,1.5749635564048852,456648.70781074255,0.0015329069983706471,0.0018778030923409
LORETO,MARISCAL RAMÓN CASTILLA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,2,81.633,2.449989587544253,0.4499895875442528,456648.70781074255,0.0004379734281058992,0.0005365151692402571
LORETO,MAYNAS,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,47405,83.396,56843.25387308744,9438.253873087437,456648.70781074255,10.381065179680075,12.447917381745018
LORETO,MAYNAS,,VOTOS EN BLANCO,31294,83.396,37524.58151470094,6230.581514700942,456648.70781074255,6.852970229573003,8.217384802116412
LORETO,MAYNAS,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,28519,83.396,34197.08379298767,5678.0837929876725,456648.70781074255,6.245282098076069,7.4887070100197475
LORETO,MAYNAS,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,12720,83.396,15252.53009736678,2532.53009736678,456648.70781074255,2.7855110027535184,3.340101447016066
LORETO,MAYNAS,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,11815,83.396,14167.34615569092,2352.3461556909206,456648.70781074255,2.5873280265355993,3.1024605814854422
LORETO,MAYNAS,,VOTOS NULOS,11169,83.396,13392.728668041633,2223.728668041633,456648.70781074255,2.445862609257394,2.932829643217173
LORETO,MAYNAS,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,8762,83.396,10506.499112667274,1744.499112667274,456648.70781074255,1.918761588531944,2.300783716883237
LORETO,MAYNAS,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,8511,83.396,10205.525444865461,1694.5254448654614,456648.70781074255,1.863795923304654,2.234874482354854
LORETO,MAYNAS,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,7390,83.396,8861.336275121108,1471.336275121108,456648.70781074255,1.6183118168512973,1.9405149130069754
LORETO,MAYNAS,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,6839,83.396,8200.633123890833,1361.6331238908333,456648.70781074255,1.4976501374081221,1.7958297009546285
LORETO,MAYNAS,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,6000,83.396,7194.589668569236,1194.589668569236,456648.70781074255,1.3139202843176976,1.5755195504792767
LORETO,MAYNAS,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,4375,83.396,5246.054966665068,871.0549666650677,456648.70781074255,0.9580668739816544,1.1488163388911392
LORETO,MAYNAS,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",4055,83.396,4862.343517674708,807.343517674708,456648.70781074255,0.8879911254847106,1.0647886295322442
LORETO,MAYNAS,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,3676,83.396,4407.885270276752,731.8852702767517,456648.70781074255,0.8049951608586425,0.9652683112603033
LORETO,MAYNAS,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,3534,83.396,4237.61331478728,703.6133147872797,456648.70781074255,0.7738990474631238,0.9279810152322938
LORETO,MAYNAS,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,1796,83.396,2153.5805074583914,357.58050745839137,456648.70781074255,0.3933001384390974,0.4716055187767968
LORETO,MAYNAS,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,1675,83.396,2008.4896158089116,333.4896158089116,456648.70781074255,0.36680274603869056,0.43983254117546466
LORETO,MAYNAS,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1298,83.396,1556.4295649671446,258.42956496714464,456648.70781074255,0.28424475484072853,0.34083739608701685
LORETO,MAYNAS,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,961,83.396,1152.3334452491727,191.33344524917266,456648.70781074255,0.21044623220488456,0.2523457146684308
LORETO,MAYNAS,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,947,83.396,1135.5460693558443,188.54606935584434,456648.70781074255,0.20738041820814326,0.24866950238397914
LORETO,MAYNAS,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,901,83.396,1080.3875485634803,179.38754856348032,456648.70781074255,0.19730702936170755,0.23659051916363805
LORETO,MAYNAS,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,840,83.396,1007.242553599693,167.242553599693,456648.70781074255,0.18394883980447765,0.2205727370670987
LORETO,MAYNAS,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,786,83.396,942.4912465825698,156.49124658256983,456648.70781074255,0.17212355724561837,0.20639306111278521
